Age,AgeGroup,Attrition,AttritionBinary,Department,EducationField,Gender,JobRole,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,DistanceFromHome
37,36-45,No,0,Sales,Marketing,Male,Sales Executive,2,2,Married,4189,1,No,3,5,3,5,2,0,3,2,9
46,46-55,No,0,Research & Development,Medical,Male,Research Director,5,4,Divorced,19328,7,Yes,3,24,3,2,1,2,2,3,2
36,36-45,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,3,1,Married,8321,7,Yes,3,15,3,12,8,5,7,4,10
44,36-45,Yes,1,Research & Development,Medical,Male,Research Scientist,1,2,Divorced,2342,1,Yes,3,6,2,5,3,2,3,3,1
37,36-45,No,0,Human Resources,Other,Male,Human Resources,2,2,Divorced,4071,2,No,3,19,2,10,0,4,7,3,8
35,26-35,Yes,1,Sales,Life Sciences,Male,Sales Executive,2,4,Single,5813,1,Yes,3,10,3,10,7,7,7,3,27
33,26-35,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,1,Married,3143,6,No,3,14,3,10,8,7,6,4,8
28,26-35,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,4,Married,2044,1,No,3,5,4,5,3,0,3,3,1
39,36-45,No,0,Research & Development,Medical,Male,Research Director,3,3,Single,13464,7,No,4,9,3,4,3,2,2,3,10
46,46-55,No,0,Sales,Life Sciences,Male,Sales Executive,2,2,Single,7991,8,No,3,6,3,2,2,2,2,2,26
40,36-45,No,0,Research & Development,Life Sciences,Female,Laboratory Technician,1,1,Married,3377,4,No,3,7,2,4,3,0,2,3,2
42,36-45,No,0,Research & Development,Medical,Male,Healthcare Representative,2,1,Married,5538,5,No,3,10,2,0,0,0,0,2,13
35,26-35,No,0,Research & Development,Medical,Male,Manufacturing Director,2,4,Divorced,5762,2,No,3,15,3,7,7,1,7,2,2
38,36-45,No,0,Human Resources,Human Resources,Male,Human Resources,1,2,Divorced,2592,5,No,3,13,3,11,10,3,8,1,2
34,26-35,Yes,1,Research & Development,Life Sciences,Male,Laboratory Technician,2,1,Married,5346,4,No,3,11,2,7,1,0,7,4,9
37,36-45,Yes,1,Research & Development,Medical,Male,Manufacturing Director,2,1,Single,4213,1,No,3,10,1,10,3,0,8,4,10
39,36-45,No,0,Sales,Life Sciences,Male,Sales Executive,2,4,Divorced,4127,2,No,3,7,3,2,1,2,2,3,20
43,36-45,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,3,Single,2438,4,No,3,7,2,3,2,1,2,1,9
41,36-45,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,2,Single,6870,3,No,3,11,1,3,2,1,2,2,5
41,36-45,No,0,Sales,Marketing,Female,Sales Executive,3,3,Divorced,10447,0,Yes,3,23,4,22,14,13,5,3,4
30,26-35,No,0,Research & Development,Medical,Female,Manufacturing Director,3,3,Single,9667,9,No,3,9,3,7,7,0,2,1,10
26,26-35,Yes,1,Human Resources,Medical,Female,Human Resources,1,2,Married,2148,0,Yes,3,6,3,5,1,1,4,4,20
46,46-55,Yes,1,Research & Development,Medical,Female,Healthcare Representative,2,2,Married,8926,4,No,4,13,4,9,7,3,7,4,21
40,36-45,No,0,Research & Development,Life Sciences,Female,Healthcare Representative,2,4,Divorced,6513,4,No,3,12,3,5,3,0,3,3,1
34,26-35,No,0,Sales,Technical Degree,Male,Sales Executive,2,3,Married,6799,1,No,4,10,3,10,8,4,8,2,8
58,56-65,No,0,Sales,Medical,Male,Manager,4,2,Divorced,16291,4,No,4,37,2,16,9,14,14,2,2
35,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,3,Married,2705,0,No,3,6,4,5,4,0,3,2,23
47,46-55,No,0,Research & Development,Life Sciences,Female,Manufacturing Director,3,2,Divorced,10333,8,Yes,3,28,3,22,11,14,10,3,4
40,36-45,No,0,Research & Development,Life Sciences,Female,Healthcare Representative,2,1,Divorced,4448,2,No,3,15,3,7,4,7,7,2,12
54,46-55,No,0,Research & Development,Medical,Female,Research Scientist,2,4,Married,6854,4,No,3,14,2,7,1,1,7,4,7
31,26-35,No,0,Sales,Marketing,Female,Sales Executive,3,1,Married,9637,2,No,3,9,3,3,2,2,2,1,7
28,26-35,No,0,Research & Development,Medical,Female,Research Scientist,1,1,Married,3591,1,No,4,3,3,3,2,1,2,3,1
38,36-45,No,0,Sales,Marketing,Female,Sales Representative,2,4,Married,5405,2,Yes,4,20,2,4,2,0,3,2,2
26,26-35,No,0,Sales,Medical,Male,Sales Executive,2,4,Single,4684,1,No,3,5,3,5,3,1,2,3,10
58,56-65,No,0,Research & Development,Life Sciences,Male,Research Director,4,3,Married,15787,2,Yes,3,23,3,2,2,2,2,1,15
18,nan,No,0,Research & Development,Medical,Female,Research Scientist,1,3,Single,1514,1,No,3,0,1,0,0,0,0,2,14
31,26-35,Yes,1,Human Resources,Human Resources,Male,Human Resources,1,1,Married,2956,0,No,3,2,3,1,0,0,0,4,18
29,26-35,Yes,1,Human Resources,Human Resources,Male,Human Resources,1,1,Divorced,2335,4,Yes,3,4,3,2,2,2,0,1,13
45,36-45,No,0,Sales,Life Sciences,Female,Sales Executive,2,3,Married,5154,4,No,4,10,4,8,7,5,7,3,2
36,36-45,No,0,Research & Development,Other,Female,Research Scientist,2,2,Married,6962,4,Yes,4,15,3,1,0,0,0,4,2
43,36-45,No,0,Sales,Life Sciences,Male,Sales Executive,2,4,Married,5675,1,No,4,7,3,7,7,7,7,1,2
27,26-35,No,0,Research & Development,Life Sciences,Female,Laboratory Technician,1,4,Single,2379,0,Yes,3,6,2,5,4,0,2,4,5
29,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,4,Married,3812,1,No,3,11,4,11,8,3,10,4,20
32,26-35,No,0,Sales,Marketing,Male,Sales Executive,2,4,Single,4648,8,No,3,4,4,0,0,0,0,4,10
42,36-45,No,0,Research & Development,Technical Degree,Male,Research Scientist,1,3,Married,2936,3,No,4,10,2,6,3,3,3,3,10
47,46-55,No,0,Research & Development,Life Sciences,Female,Laboratory Technician,1,3,Single,2105,4,No,3,7,3,2,2,2,0,2,9
46,46-55,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,3,4,Divorced,8578,3,No,3,12,2,9,8,4,7,4,2
28,26-35,No,0,Human Resources,Life Sciences,Male,Human Resources,1,4,Divorced,2706,1,No,3,3,3,3,2,2,2,3,1
29,26-35,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Divorced,6384,8,No,3,11,3,7,0,1,6,4,29
42,36-45,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,1,3,Single,3968,4,No,3,8,3,0,0,0,0,4,8
32,26-35,Yes,1,Sales,Marketing,Male,Sales Executive,2,2,Single,9907,7,Yes,3,7,2,2,2,2,2,3,2
46,46-55,No,0,Sales,Technical Degree,Female,Sales Executive,4,1,Divorced,13225,2,No,3,25,3,19,17,2,8,1,3
27,26-35,No,0,Sales,Medical,Female,Sales Representative,2,3,Married,3540,1,No,4,9,3,9,8,5,8,2,23
29,26-35,No,0,Human Resources,Medical,Male,Human Resources,1,2,Married,2804,1,No,3,1,3,1,0,0,0,4,6
43,36-45,No,0,Research & Development,Medical,Female,Manager,5,3,Married,19392,7,No,3,21,3,16,12,6,14,1,6
48,46-55,No,0,Research & Development,Life Sciences,Male,Research Director,5,2,Married,19665,4,No,3,29,3,22,10,12,9,4,10
29,26-35,Yes,1,Research & Development,Life Sciences,Male,Research Scientist,1,4,Single,2439,1,Yes,4,1,2,1,0,1,0,4,24
46,46-55,Yes,1,Sales,Life Sciences,Female,Sales Executive,3,2,Married,7314,5,No,4,14,3,8,7,0,7,3,10
27,26-35,No,0,Research & Development,Life Sciences,Female,Research Scientist,1,1,Married,4774,0,No,3,8,2,7,6,7,3,4,15
39,36-45,No,0,Research & Development,Other,Male,Research Scientist,2,4,Divorced,3902,8,No,3,7,3,2,2,2,2,4,19
55,46-55,No,0,Research & Development,Technical Degree,Male,Research Scientist,1,4,Married,2662,8,No,4,19,4,5,2,0,4,2,2
28,26-35,No,0,Sales,Medical,Female,Sales Representative,1,2,Married,2856,1,No,3,1,3,1,0,0,0,2,3
30,26-35,Yes,1,Sales,Medical,Male,Sales Representative,1,4,Single,1081,1,No,3,1,2,1,0,0,0,2,9
22,18-25,Yes,1,Research & Development,Life Sciences,Male,Research Scientist,1,2,Single,2472,1,Yes,4,1,3,1,0,0,0,4,7
36,36-45,No,0,Sales,Technical Degree,Female,Sales Executive,2,3,Married,5673,1,Yes,3,10,3,10,9,1,7,2,10
31,26-35,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,2,3,Divorced,4197,1,No,3,10,3,10,8,0,2,2,20
34,26-35,No,0,Sales,Life Sciences,Male,Sales Executive,3,4,Married,9713,2,Yes,3,9,3,5,3,1,0,3,4
29,26-35,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,1,1,Single,2062,3,No,3,11,3,3,2,1,2,4,7
37,36-45,No,0,Research & Development,Medical,Male,Research Scientist,2,1,Married,4284,5,Yes,4,16,3,5,3,0,4,4,7
35,26-35,No,0,Research & Development,Other,Female,Manufacturing Director,2,2,Married,4788,0,Yes,3,4,3,3,2,0,2,4,16
45,36-45,No,0,Research & Development,Life Sciences,Female,Manufacturing Director,2,4,Married,5906,0,No,3,10,2,9,8,3,8,2,25
36,36-45,No,0,Human Resources,Human Resources,Male,Human Resources,2,4,Single,3886,1,No,4,10,2,10,1,0,8,2,2
40,36-45,No,0,Research & Development,Life Sciences,Male,Manager,4,1,Divorced,16823,2,No,3,22,3,19,7,11,16,1,1
26,26-35,No,0,Research & Development,Life Sciences,Female,Research Scientist,1,3,Married,2933,1,Yes,3,1,2,1,0,1,0,2,1
27,26-35,No,0,Sales,Medical,Female,Sales Executive,2,3,Single,6500,0,No,3,9,2,8,7,0,7,1,2
48,46-55,No,0,Research & Development,Medical,Female,Manager,4,4,Divorced,17174,3,No,3,24,3,22,17,4,7,4,22
44,36-45,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,1,Married,5033,2,No,3,10,3,2,0,2,2,2,1
34,26-35,Yes,1,Research & Development,Technical Degree,Male,Research Scientist,1,1,Married,2307,1,Yes,4,5,3,5,2,3,0,4,16
56,56-65,Yes,1,Research & Development,Life Sciences,Male,Laboratory Technician,1,4,Single,2587,1,No,3,5,3,4,2,1,0,1,24
36,36-45,No,0,Sales,Marketing,Male,Sales Executive,2,2,Married,5507,2,No,3,12,1,4,2,1,3,3,17
41,36-45,No,0,Sales,Marketing,Female,Sales Executive,2,2,Married,4393,5,No,4,14,3,5,4,1,4,3,8
42,36-45,No,0,Research & Development,Medical,Male,Research Director,3,1,Married,13348,9,No,3,18,4,13,7,5,7,3,6
31,26-35,No,0,Sales,Medical,Female,Sales Executive,2,4,Divorced,6583,2,Yes,3,8,3,5,2,1,4,3,10
34,26-35,No,0,Sales,Medical,Female,Sales Executive,2,4,Married,8103,3,Yes,3,9,2,4,2,0,1,4,3
31,26-35,No,0,Research & Development,Medical,Female,Laboratory Technician,1,3,Divorced,3978,8,No,3,4,2,2,2,2,2,1,4
26,26-35,No,0,Research & Development,Other,Male,Laboratory Technician,1,4,Married,2544,0,No,3,8,3,7,7,7,7,3,6
45,36-45,No,0,Research & Development,Medical,Male,Healthcare Representative,2,3,Single,5399,4,No,3,12,3,4,2,0,3,2,1
33,26-35,No,0,Sales,Marketing,Male,Sales Executive,2,3,Single,5487,1,No,3,10,2,10,4,0,9,2,10
28,26-35,No,0,Sales,Life Sciences,Male,Sales Executive,2,4,Married,6834,1,Yes,3,7,3,7,7,0,7,3,1
29,26-35,Yes,1,Sales,Technical Degree,Male,Sales Representative,1,1,Single,1091,1,No,3,1,3,1,0,0,0,3,24
39,36-45,No,0,Sales,Life Sciences,Female,Sales Executive,2,3,Married,5736,6,No,3,10,3,3,2,1,2,1,21
27,26-35,No,0,Research & Development,Technical Degree,Male,Research Scientist,1,2,Married,2226,1,No,3,6,2,5,3,1,2,2,2
34,26-35,No,0,Research & Development,Other,Male,Research Scientist,2,4,Married,5747,1,Yes,3,16,3,15,10,6,11,3,22
28,26-35,Yes,1,Sales,Marketing,Female,Sales Executive,2,3,Single,9854,3,Yes,3,6,3,2,0,2,2,4,13
47,46-55,No,0,Research & Development,Technical Degree,Male,Research Scientist,2,2,Married,5467,8,No,3,16,4,8,7,1,7,3,14
56,56-65,No,0,Sales,Marketing,Female,Sales Executive,2,1,Married,5380,4,No,3,6,3,0,0,0,0,4,11
39,36-45,No,0,Research & Development,Medical,Male,Manufacturing Director,2,1,Married,5151,1,No,4,10,3,10,0,7,9,1,9
38,36-45,No,0,Research & Development,Medical,Female,Research Scientist,2,2,Divorced,2133,1,Yes,3,20,3,20,11,0,7,4,8
58,56-65,No,0,Sales,Life Sciences,Female,Manager,4,4,Married,17875,4,Yes,3,29,2,1,0,0,0,4,21
32,26-35,Yes,1,Research & Development,Life Sciences,Female,Research Scientist,1,3,Single,2432,3,Yes,3,8,3,4,1,0,3,1,5
38,36-45,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,4,Divorced,4771,2,No,3,10,4,5,2,0,3,2,9
49,46-55,No,0,Research & Development,Life Sciences,Male,Research Director,5,4,Married,19161,3,No,3,28,3,5,4,4,3,2,2
42,36-45,No,0,Sales,Marketing,Male,Sales Executive,2,4,Divorced,5087,3,Yes,3,14,3,0,0,0,0,2,12
27,26-35,Yes,1,Human Resources,Human Resources,Female,Human Resources,1,2,Married,2863,1,No,3,1,3,1,0,0,0,1,22
35,26-35,No,0,Sales,Medical,Male,Sales Executive,2,1,Married,5561,0,No,3,6,1,5,3,0,4,2,18
28,26-35,No,0,Research & Development,Medical,Male,Research Scientist,1,3,Single,2144,1,No,3,5,2,5,3,1,4,3,16
31,26-35,No,0,Research & Development,Medical,Male,Research Scientist,1,1,Divorced,3065,1,Yes,3,4,4,4,2,2,3,3,3
36,36-45,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,1,2,Married,2810,1,No,4,5,3,5,4,0,2,1,9
34,26-35,No,0,Sales,Marketing,Male,Sales Executive,3,4,Single,9888,1,No,4,14,2,14,8,2,1,1,1
34,26-35,No,0,Sales,Medical,Male,Sales Executive,3,3,Divorced,8628,1,No,3,9,2,8,7,1,1,4,13
26,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,1,Single,2867,0,No,3,8,2,7,7,7,6,3,1
29,26-35,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,1,Married,5373,0,No,3,6,2,5,3,0,2,1,1
32,26-35,No,0,Research & Development,Medical,Female,Healthcare Representative,2,4,Divorced,6667,5,No,3,9,3,5,1,1,2,3,15
31,26-35,No,0,Research & Development,Life Sciences,Male,Research Scientist,2,1,Married,5003,1,No,4,10,3,10,8,8,7,4,1
28,26-35,Yes,1,Research & Development,Technical Degree,Male,Laboratory Technician,1,4,Divorced,2367,5,No,3,6,2,4,1,0,3,3,17
38,36-45,No,0,Sales,Life Sciences,Male,Sales Representative,1,1,Single,2858,4,No,3,20,2,1,0,0,0,1,1
35,26-35,No,0,Sales,Life Sciences,Female,Sales Executive,2,4,Married,5204,1,Yes,3,10,3,10,8,0,9,3,7
27,26-35,No,0,Sales,Marketing,Male,Sales Executive,2,4,Single,4105,1,No,3,7,3,7,7,0,7,4,9
32,26-35,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,2,4,Single,9679,8,No,4,8,3,1,0,0,0,4,5
31,26-35,Yes,1,Sales,Marketing,Male,Sales Executive,2,4,Married,5617,1,Yes,3,10,3,10,7,0,8,1,26
53,46-55,Yes,1,Sales,Life Sciences,Male,Sales Executive,3,1,Single,10448,6,Yes,3,15,2,2,2,2,2,1,24
54,46-55,No,0,Research & Development,Life Sciences,Female,Research Scientist,2,3,Married,2897,3,No,3,9,2,4,3,2,3,1,9
33,26-35,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Divorced,5968,1,No,4,9,3,9,7,2,8,4,7
43,36-45,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,3,3,Married,7510,1,No,3,10,3,10,9,0,9,1,11
38,36-45,No,0,Human Resources,Other,Male,Human Resources,1,2,Married,2991,0,Yes,3,7,3,6,2,1,2,4,1
55,46-55,No,0,Human Resources,Human Resources,Male,Manager,5,2,Married,19636,4,Yes,3,35,3,10,9,1,4,3,26
31,26-35,No,0,Research & Development,Medical,Female,Laboratory Technician,1,4,Divorced,1129,1,Yes,3,1,3,1,0,0,0,4,2
39,36-45,No,0,Sales,Marketing,Male,Sales Executive,4,1,Single,13341,0,No,3,21,3,20,8,11,10,2,15
42,36-45,No,0,Research & Development,Life Sciences,Male,Research Scientist,2,3,Single,4332,1,No,3,20,3,20,9,3,7,4,23
31,26-35,No,0,Research & Development,Medical,Female,Research Director,3,3,Married,11031,4,No,4,13,4,11,7,4,8,3,10
54,46-55,No,0,Research & Development,Medical,Female,Manufacturing Director,2,1,Single,4440,6,Yes,3,9,3,5,2,1,4,3,10
24,18-25,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Single,4617,1,No,3,4,2,4,3,1,2,2,1
23,18-25,No,0,Research & Development,Other,Male,Laboratory Technician,1,4,Single,2647,1,No,3,5,4,5,2,1,4,4,12
40,36-45,No,0,Research & Development,Technical Degree,Female,Laboratory Technician,2,3,Married,6323,1,No,3,10,4,10,9,9,4,4,11
40,36-45,No,0,Sales,Marketing,Female,Sales Executive,2,2,Married,5677,3,No,3,15,3,11,8,5,10,2,2
25,18-25,No,0,Human Resources,Human Resources,Female,Human Resources,1,2,Married,2187,4,No,3,6,3,2,0,1,2,3,2
30,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,2,Married,3748,1,No,3,12,2,12,8,1,7,4,1
25,18-25,No,0,Research & Development,Other,Male,Laboratory Technician,1,3,Divorced,3977,6,Yes,3,7,2,2,2,0,2,4,2
47,46-55,No,0,Research & Development,Medical,Male,Healthcare Representative,3,3,Single,8633,2,No,4,25,3,17,14,12,11,1,25
33,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,3,Divorced,2008,1,No,3,1,2,1,1,0,0,2,1
38,36-45,No,0,Sales,Life Sciences,Male,Sales Executive,2,2,Married,4440,0,No,3,16,3,15,13,5,8,4,1
31,26-35,No,0,Sales,Life Sciences,Male,Sales Representative,1,3,Married,3067,0,No,3,3,3,2,2,1,2,1,2
38,36-45,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,2,3,Married,5321,2,No,3,10,3,8,3,7,7,1,6
42,36-45,No,0,Research & Development,Life Sciences,Male,Research Scientist,2,1,Divorced,5410,6,Yes,3,9,2,4,3,1,2,4,18
41,36-45,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,4,Married,2782,3,No,4,12,3,5,3,1,0,4,1
47,46-55,No,0,Research & Development,Medical,Female,Research Director,3,2,Married,11957,0,No,3,14,1,13,8,5,12,3,1
35,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,3,Married,2660,7,Yes,3,5,3,2,2,2,2,4,11
22,18-25,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,3,Single,3375,0,No,3,4,4,3,2,1,2,4,1
35,26-35,No,0,Research & Development,Medical,Male,Research Scientist,2,3,Single,5098,1,No,3,10,3,10,7,0,8,2,9
33,26-35,No,0,Research & Development,Medical,Female,Healthcare Representative,2,4,Married,4878,0,Yes,3,10,3,9,7,8,1,2,15
32,26-35,No,0,Research & Development,Life Sciences,Female,Laboratory Technician,1,2,Single,2837,1,No,3,6,3,6,2,4,1,3,29
40,36-45,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,1,4,Married,2406,8,No,3,8,2,1,0,0,0,1,1
32,26-35,No,0,Sales,Medical,Male,Sales Representative,1,2,Married,2269,0,No,3,3,3,2,2,2,2,2,1
39,36-45,No,0,Research & Development,Life Sciences,Male,Research Scientist,2,4,Single,4108,7,No,3,18,3,7,7,1,7,1,24
38,36-45,No,0,Research & Development,Medical,Female,Research Director,3,3,Married,13206,3,No,3,20,3,18,16,1,11,2,10
32,26-35,No,0,Sales,Marketing,Female,Sales Executive,3,4,Married,10422,1,No,3,14,3,14,10,5,7,3,1
37,36-45,No,0,Research & Development,Life Sciences,Female,Research Director,3,4,Married,13744,1,Yes,4,16,3,16,11,6,8,3,10
25,18-25,No,0,Sales,Other,Female,Sales Executive,2,3,Divorced,4907,0,Yes,4,6,2,5,3,0,4,1,8
52,46-55,No,0,Sales,Life Sciences,Male,Sales Representative,1,4,Divorced,3482,2,No,3,16,2,9,8,0,0,1,29
44,36-45,No,0,Research & Development,Medical,Male,Research Scientist,1,4,Single,2436,6,Yes,3,6,3,4,3,1,2,2,1
21,18-25,No,0,Sales,Medical,Male,Sales Representative,1,1,Single,2380,1,Yes,3,2,3,2,2,1,2,3,5
39,36-45,No,0,Research & Development,Life Sciences,Male,Manager,5,4,Single,19431,2,No,3,21,2,6,0,1,3,4,9
23,18-25,Yes,1,Sales,Marketing,Male,Sales Representative,1,1,Married,1790,1,No,3,1,2,1,0,1,0,4,9
36,36-45,No,0,Sales,Medical,Female,Sales Executive,3,4,Married,7644,0,No,3,10,3,9,7,3,4,1,3
36,36-45,No,0,Research & Development,Life Sciences,Female,Manufacturing Director,2,2,Divorced,5131,7,No,3,18,3,4,2,0,2,4,4
56,56-65,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Divorced,6306,1,No,4,13,2,13,12,1,9,3,1
29,26-35,Yes,1,Research & Development,Medical,Male,Research Scientist,1,4,Married,4787,9,Yes,3,4,4,2,2,2,2,1,1
42,36-45,No,0,Research & Development,Life Sciences,Male,Manager,5,3,Married,18880,5,No,3,24,2,22,6,4,14,1,2
56,56-65,Yes,1,Research & Development,Technical Degree,Male,Laboratory Technician,1,3,Married,2339,8,No,3,14,1,10,9,9,8,4,7
41,36-45,No,0,Research & Development,Life Sciences,Female,Manufacturing Director,4,2,Married,13570,0,No,4,21,3,20,7,0,10,1,28
34,26-35,No,0,Sales,Marketing,Female,Sales Executive,2,3,Married,6712,1,No,4,8,3,8,7,1,7,4,28
36,36-45,No,0,Sales,Marketing,Male,Sales Executive,2,4,Divorced,5406,1,No,4,15,2,15,12,11,11,4,15
41,36-45,No,0,Sales,Life Sciences,Male,Sales Executive,2,2,Divorced,8938,2,No,3,14,3,5,4,0,4,3,3
32,26-35,No,0,Research & Development,Technical Degree,Male,Research Scientist,1,1,Single,2439,1,No,3,4,3,4,2,1,2,4,2
35,26-35,No,0,Human Resources,Life Sciences,Female,Human Resources,3,4,Single,8837,1,Yes,3,9,3,9,0,1,7,3,26
38,36-45,No,0,Sales,Life Sciences,Female,Sales Executive,2,4,Married,5343,1,No,3,10,3,10,7,1,9,1,10
50,46-55,Yes,1,Sales,Life Sciences,Male,Sales Executive,2,3,Divorced,6728,7,No,3,12,3,6,3,0,1,2,1
36,36-45,No,0,Sales,Marketing,Female,Sales Executive,2,4,Married,6652,4,No,3,8,2,6,3,0,0,2,11
45,36-45,No,0,Sales,Life Sciences,Female,Sales Executive,2,3,Single,4850,8,No,3,8,3,5,3,0,1,4,20
40,36-45,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,3,Single,2809,2,No,3,8,3,2,2,2,2,3,2
35,26-35,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Married,5689,1,Yes,3,10,4,10,2,0,2,3,18
40,36-45,No,0,Research & Development,Medical,Female,Research Scientist,1,3,Married,2001,2,No,3,20,3,5,3,0,2,3,2
35,26-35,No,0,Research & Development,Life Sciences,Female,Research Scientist,1,4,Married,2977,1,No,3,4,3,4,3,1,1,3,1
29,26-35,No,0,Research & Development,Other,Male,Laboratory Technician,2,2,Married,4025,4,Yes,3,10,3,4,3,0,3,4,13
29,26-35,No,0,Research & Development,Medical,Female,Research Scientist,1,1,Single,3785,1,No,3,5,1,5,4,0,4,4,28
50,46-55,Yes,1,Sales,Marketing,Male,Sales Executive,3,1,Divorced,10854,4,Yes,3,20,3,3,2,2,0,4,28
39,36-45,No,0,Sales,Marketing,Female,Sales Executive,4,4,Married,12031,0,No,3,21,2,20,9,9,6,2,24
31,26-35,No,0,Research & Development,Medical,Male,Manufacturing Director,2,1,Single,9936,0,No,3,10,3,9,4,1,7,2,5
26,26-35,No,0,Sales,Other,Female,Sales Representative,1,3,Single,2966,0,No,3,5,3,4,2,0,0,4,5
36,36-45,No,0,Research & Development,Medical,Male,Laboratory Technician,2,4,Married,2571,4,No,3,17,3,5,2,0,3,3,23
39,36-45,No,0,Research & Development,Medical,Male,Healthcare Representative,3,1,Married,9991,4,No,3,9,3,7,7,1,7,4,6
27,26-35,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,2,2,Married,6142,1,Yes,4,6,3,6,2,0,3,2,4
49,46-55,No,0,Sales,Medical,Male,Sales Executive,2,2,Married,5390,2,No,3,17,2,9,6,0,8,4,2
34,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,2,3,Married,4404,2,No,3,6,4,4,3,1,2,2,8
